index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
224	module/spring-boot-webtestclient	org.springframework.boot.webtestclient.autoconfigure.WebTestClientSpringBootTestIntegrationTests	craton	on	0	PASS	6.424	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.WebTestClientSpringBoot-361a4a3c640e.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.WebTestClientSpringBoot-361a4a3c640e.err.log	
224	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimplePropertiesConfigAdapterTests	craton	on	0	PASS	0.603	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.simple-c58a418724f1.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.simple-c58a418724f1.err.log	
225	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimplePropertiesTests	craton	on	0	PASS	0.603	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.simple-a239c0e1d986.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.simple-a239c0e1d986.err.log	
226	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.simple.SimpleMetricsExportAutoConfigurationTests	craton	on	0	PASS	5.857	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.simple-0abad934dfd8.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.simple-0abad934dfd8.err.log	
227	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.stackdriver.StackdriverPropertiesConfigAdapterTests	craton	on	0	PASS	0.803	7	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.stackd-9e5c05f8bc7a.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.stackd-9e5c05f8bc7a.err.log	
228	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.stackdriver.StackdriverMetricsExportAutoConfigurationTests	craton	on	0	PASS	3.838	8	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.stackd-3ecf7be92dbc.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.stackd-3ecf7be92dbc.err.log	
229	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.stackdriver.StackdriverPropertiesTests	craton	on	0	PASS	0.606	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.stackd-7152bd7a0e64.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.stackd-7152bd7a0e64.err.log	
230	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd.StatsdPropertiesConfigAdapterTests	craton	on	0	PASS	0.602	11	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd-02fbaaff85fb.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd-02fbaaff85fb.err.log	
231	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd.StatsdPropertiesTests	craton	on	0	PASS	0.402	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd-040cb2195bdd.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd-040cb2195bdd.err.log	
232	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd.StatsdMetricsExportAutoConfigurationTests	craton	on	0	PASS	3.242	7	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd-b394b602cdd7.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.statsd-b394b602cdd7.err.log	
233	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.jvm.JvmMetricsAutoConfigurationTests	craton	on	0	PASS	7.440	14	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.jvm.JvmMetric-78ba8cb43e22.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.jvm.JvmMetric-78ba8cb43e22.err.log	
234	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.logging.log4j2.Log4J2MetricsWithLog4jLoggerContextAutoConfigurationTests	craton	on	0	PASS	5.431	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.log4j-12f21366ced9.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.log4j-12f21366ced9.err.log	
225	module/spring-boot-webtestclient	org.springframework.boot.webtestclient.autoconfigure.WebTestClientTimeoutSpringBootTestIntegrationTests	craton	on	0	PASS	13.850	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.WebTestClientTimeoutSpr-8f22e0ca5493.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.WebTestClientTimeoutSpr-8f22e0ca5493.err.log	
235	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.logging.log4j2.Log4J2MetricsWithSlf4jLoggerContextAutoConfigurationTests	craton	on	0	PASS	1.016	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.log4j-2fcfd0746aeb.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.log4j-2fcfd0746aeb.err.log	
236	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.logging.logback.LogbackMetricsAutoConfigurationTests	craton	on	0	PASS	1.216	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.logba-5f01a1ffbbed.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.logba-5f01a1ffbbed.err.log	
226	module/spring-boot-zipkin	org.springframework.boot.zipkin.autoconfigure.ZipkinAutoConfigurationTests	craton	on	0	PASS	4.014	9	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-zipkin.org.springframework.boot.zipkin.autoconfigure.ZipkinAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-zipkin.org.springframework.boot.zipkin.autoconfigure.ZipkinAutoConfigurationTests.err.log	
237	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.logging.logback.LogbackMetricsAutoConfigurationWithLog4j2AndLogbackTests	craton	on	0	PASS	4.828	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.logba-c49196fdcfa9.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.logging.logba-c49196fdcfa9.err.log	
238	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.MeterRegistryCustomizerTests	craton	on	0	PASS	5.030	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.MeterRegistry-6a2414586f42.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.MeterRegistry-6a2414586f42.err.log	
227	module/spring-boot-zipkin	org.springframework.boot.zipkin.autoconfigure.ZipkinHttpClientSenderTests	craton	on	0	PASS	2.409	7	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-zipkin.org.springframework.boot.zipkin.autoconfigure.ZipkinHttpClientSenderTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-zipkin.org.springframework.boot.zipkin.autoconfigure.ZipkinHttpClientSenderTests.err.log	
239	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.MeterValueTests	craton	on	0	PASS	1.005	13	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.MeterValueTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.MeterValueTests.err.log	
228	module/spring-boot-zipkin	org.springframework.boot.zipkin.autoconfigure.ZipkinHttpSenderTests	craton	on	0	EMPTY	0.402	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-zipkin.org.springframework.boot.zipkin.autoconfigure.ZipkinHttpSenderTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-zipkin.org.springframework.boot.zipkin.autoconfigure.ZipkinHttpSenderTests.err.log	
