org.springframework.test.context.transaction.DefaultRollbackFalseRollbackAnnotationTransactionalTests	FAIL	1	0	1	1400
org.springframework.test.context.transaction.DefaultRollbackTrueRollbackAnnotationTransactionalTests	FAIL	1	0	1	1464
org.springframework.test.context.transaction.RollbackOverrideDefaultRollbackFalseTransactionalTests	FAIL	1	0	1	1857
org.springframework.test.context.transaction.RollbackOverrideDefaultRollbackTrueTransactionalTests	FAIL	1	0	1	1159
org.springframework.test.context.transaction.manager.PrimaryTransactionManagerTests	FAIL	1	0	1	1338
org.springframework.test.context.transaction.programmatic.ProgrammaticTxMgmtTests	FAIL	12	0	12	1768
org.springframework.test.web.servlet.assertj.MockMvcTesterIntegrationTests	FAIL	74	72	2	12538
org.springframework.transaction.annotation.AnnotationTransactionNamespaceHandlerTests	FAIL	5	4	1	2719
org.springframework.transaction.annotation.EnableTransactionManagementIntegrationTests	FAIL	9	4	5	7210
org.springframework.transaction.interceptor.BeanFactoryTransactionTests	FAIL	9	2	7	3323
org.springframework.util.ClassUtilsTests	FAIL	106	104	2	1693
org.springframework.util.CollectionUtilsTests	FAIL	32	30	2	478
org.springframework.util.StreamUtilsTests	FAIL	11	10	1	2006
org.springframework.web.client.RestClientIntegrationTests	FAIL	230	226	3	36198
org.springframework.web.client.RestTemplateIntegrationTests	FAIL	125	119	3	22291
org.springframework.web.client.support.KotlinRestTemplateHttpServiceProxyTests	FAIL	11	8	3	5231
org.springframework.web.context.request.RequestScopeTests	FAIL	7	5	2	2075
org.springframework.web.method.HandlerMethodTests	FAIL	9	7	2	286
org.springframework.web.reactive.function.client.WebClientIntegrationTests	FAIL	170	168	1	25637
org.springframework.web.reactive.result.method.annotation.CrossOriginAnnotationIntegrationTests	TIMEOUT	0	0	0	120000
org.springframework.web.reactive.result.method.annotation.RequestMappingMessageConversionIntegrationTests	TIMEOUT	0	0	0	120000
org.springframework.web.service.registry.HttpServiceProxyRegistrationAotProcessorTests	FAIL	5	3	2	704
org.springframework.web.service.registry.ImportHttpServiceRegistrarTests	FAIL	5	3	2	695
org.springframework.web.servlet.config.MvcNamespaceTests	FAIL	25	24	1	10177
org.springframework.web.servlet.config.annotation.ViewResolutionIntegrationTests	FAIL	7	5	2	8451
org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMappingTests	FAIL	43	43	1	6240
org.springframework.web.servlet.mvc.method.annotation.UriTemplateServletAnnotationControllerHandlerMethodTests	FAIL	38	36	2	12009
org.springframework.web.servlet.view.groovy.GroovyMarkupConfigurerTests	FAIL	9	8	1	740
org.springframework.web.servlet.view.groovy.GroovyMarkupViewTests	FAIL	10	4	6	1434
org.springframework.web.socket.config.MessageBrokerBeanDefinitionParserTests	FAIL	8	7	1	5653
org.springframework.web.socket.config.annotation.WebSocketMessageBrokerConfigurationSupportTests	FAIL	12	11	1	8778
org.springframework.web.socket.messaging.StompWebSocketIntegrationTests	FAIL	16	13	3	79141
