org.springframework.jmx.export.MBeanExporterOperationsTests	FAIL	OK	6	6	0	6
org.springframework.jmx.export.MBeanExporterTests	FAIL	OK	38	38	0	843
org.springframework.jmx.export.NotificationListenerTests	FAIL	OK	13	13	0	19
org.springframework.jmx.export.NotificationPublisherTests	FAIL	OK	4	4	0	51
org.springframework.jmx.export.PropertyPlaceholderConfigurerTests	FAIL	OK	2	2	0	28
org.springframework.jmx.export.annotation.AnnotationMetadataAssemblerTests	FAIL	OK	31	31	0	350
org.springframework.jmx.export.assembler.InterfaceBasedMBeanInfoAssemblerCustomTests	FAIL	OK	13	13	0	87
org.springframework.jmx.export.assembler.InterfaceBasedMBeanInfoAssemblerMappedTests	FAIL	OK	17	17	0	87
org.springframework.jmx.export.assembler.InterfaceBasedMBeanInfoAssemblerTests	FAIL	OK	12	12	0	60
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerComboTests	FAIL	OK	14	14	0	60
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerMappedTests	FAIL	OK	14	14	0	56
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerNotMappedTests	FAIL	OK	14	14	0	812
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerTests	FAIL	OK	14	14	0	79
org.springframework.jmx.export.assembler.MethodNameBasedMBeanInfoAssemblerMappedTests	FAIL	OK	15	15	0	88
org.springframework.jmx.export.assembler.MethodNameBasedMBeanInfoAssemblerTests	FAIL	OK	14	14	0	70
org.springframework.jmx.export.assembler.ReflectiveAssemblerTests	FAIL	OK	12	12	0	57
org.springframework.jmx.export.naming.IdentityNamingStrategyTests	FAIL	OK	1	1	0	3
org.springframework.jmx.export.naming.MetadataNamingStrategyTests	FAIL	OK	6	6	0	10
org.springframework.jmx.support.JmxUtilsTests	FAIL	OK	12	12	0	62
org.springframework.jmx.support.MBeanServerFactoryBeanTests	FAIL	OK	7	7	0	7
org.springframework.jndi.JndiObjectFactoryBeanTests	FAIL	OK	25	25	0	469
org.springframework.messaging.simp.stomp.ReactorNettyStompBrokerRelayIntegrationTests	FAIL	OK	7	7	0	22452
org.springframework.messaging.simp.stomp.ReactorNettyTcpStompClientTests	FAIL	OK	1	1	0	530
org.springframework.r2dbc.core.H2DatabaseClientContextIntegrationTests	FAIL	OK	10	10	0	1052
org.springframework.resilience.RetryInterceptorTests	FAIL	OK	21	21	0	2691
org.springframework.scheduling.annotation.AsyncExecutionTests	FAIL	OK	18	18	0	160
org.springframework.scheduling.annotation.EnableAsyncTests	FAIL	OK	18	18	0	888
org.springframework.scheduling.concurrent.ConcurrentTaskExecutorTests	FAIL	OK	18	18	0	2154
org.springframework.scheduling.concurrent.DecoratedThreadPoolTaskExecutorTests	FAIL	OK	14	14	0	2127
org.springframework.scheduling.concurrent.ThreadPoolTaskExecutorTests	FAIL	OK	23	23	0	2152
org.springframework.scheduling.concurrent.ThreadPoolTaskSchedulerTests	FAIL	OK	40	40	0	2834
org.springframework.test.context.BootstrapUtilsTests	FAIL	OK	23	23	0	1480
org.springframework.test.context.aot.samples.jdbc.SqlScriptsSpringJupiterTests	FAIL	OK	1	1	0	453
org.springframework.test.context.bean.override.convention.TestBeanByTypeLookupIntegrationTests	FAIL	OK	4	4	0	65
org.springframework.test.context.bean.override.mockito.MockitoBeanByTypeLookupIntegrationTests	FAIL	OK	5	5	0	421
org.springframework.test.context.bean.override.mockito.constructor.MockitoBeanByTypeLookupForConstructorParametersIntegrationTests	FAIL	OK	6	6	0	201
org.springframework.test.context.config.interfaces.SqlConfigInterfaceTests	FAIL	OK	1	1	0	80
org.springframework.test.context.jdbc.AfterTestClassSqlScriptsTests	FAIL	OK	4	4	0	130
org.springframework.test.context.jdbc.BeforeTestClassSqlScriptsTests	FAIL	OK	6	6	0	90
org.springframework.test.context.jdbc.ComposedAnnotationSqlScriptsTests	FAIL	OK	1	1	0	20
org.springframework.test.context.jdbc.CustomScriptSyntaxSqlScriptsTests	FAIL	OK	1	1	0	42
org.springframework.test.context.jdbc.DataSourceOnlySqlScriptsTests	FAIL	OK	2	2	0	1826
org.springframework.test.context.jdbc.DefaultScriptDetectionSqlScriptsTests	FAIL	OK	2	2	0	88
org.springframework.test.context.jdbc.GlobalCustomScriptSyntaxSqlScriptsTests	FAIL	OK	1	1	0	46
org.springframework.test.context.jdbc.InferredDataSourceSqlScriptsTests	FAIL	OK	2	2	0	65
org.springframework.test.context.jdbc.InferredDataSourceTransactionalSqlScriptsTests	FAIL	OK	2	2	0	58
org.springframework.test.context.jdbc.InfrastructureProxyTransactionalSqlScriptsTests	FAIL	OK	1	1	0	64
org.springframework.test.context.jdbc.IsolatedTransactionModeSqlScriptsTests	FAIL	OK	1	1	0	36
org.springframework.test.context.jdbc.MetaAnnotationSqlScriptsTests	FAIL	OK	2	2	0	47
org.springframework.test.context.jdbc.MultipleDataSourcesAndTransactionManagersSqlScriptsTests	FAIL	OK	2	2	0	44
org.springframework.test.context.jdbc.MultipleDataSourcesAndTransactionManagersTransactionalSqlScriptsTests	FAIL	OK	2	2	0	39
org.springframework.test.context.jdbc.NonTransactionalSqlScriptsTests	FAIL	OK	2	2	0	1699
org.springframework.test.context.jdbc.PopulatedSchemaTransactionalSqlScriptsTests	FAIL	OK	1	1	0	58
org.springframework.test.context.jdbc.PrimaryDataSourceTests	FAIL	OK	1	1	0	64
org.springframework.test.context.jdbc.PropertyPlaceholderSqlScriptsTests	FAIL	OK	2	2	0	88
org.springframework.test.context.jdbc.RepeatableSqlAnnotationSqlScriptsChildTests	FAIL	OK	2	2	0	52
org.springframework.test.context.jdbc.RepeatableSqlAnnotationSqlScriptsParentTests	FAIL	OK	2	2	0	42
org.springframework.test.context.jdbc.TransactionalAfterTestMethodSqlScriptsTests	FAIL	OK	2	2	0	49
org.springframework.test.context.jdbc.TransactionalInlinedStatementsSqlScriptsTests	FAIL	OK	2	2	0	31
org.springframework.test.context.jdbc.TransactionalSqlScriptsTests	FAIL	OK	4	4	0	43
org.springframework.test.context.jdbc.merging.ClassLevelMergeSqlMergeModeTests	FAIL	OK	3	3	0	35
org.springframework.test.context.jdbc.merging.ClassLevelOverrideSqlMergeModeTests	FAIL	OK	3	3	0	1737
org.springframework.test.context.junit.jupiter.FailingBeforeAndAfterMethodsSpringExtensionTests	FAIL	OK	9	9	0	175
org.springframework.test.context.junit.jupiter.nested.SqlScriptNestedTests	FAIL	OK	8	8	0	165
org.springframework.test.context.junit.jupiter.nested.TransactionalNestedTests	FAIL	OK	8	8	0	176
org.springframework.test.context.junit.jupiter.transaction.TimedTransactionalSpringExtensionTests	FAIL	OK	1	1	0	74
org.springframework.test.context.junit.jupiter.transaction.TransactionLifecycleMethodParameterInjectionTests	FAIL	OK	1	1	0	38
org.springframework.test.context.junit4.rules.ProgrammaticTxMgmtSpringRuleTests	FAIL	OK	12	12	0	96
org.springframework.test.context.junit4.rules.TransactionalSqlScriptsSpringRuleTests	FAIL	OK	2	2	0	26
org.springframework.test.context.litemode.TransactionalAnnotatedConfigClassWithAtConfigurationTests	FAIL	OK	2	2	0	59
org.springframework.test.context.litemode.TransactionalAnnotatedConfigClassesWithoutAtConfigurationTests	FAIL	OK	2	2	0	52
org.springframework.test.context.testng.AnnotationConfigTransactionalTestNGSpringContextTests	FAIL	OK	2	2	0	1714
org.springframework.test.context.testng.TestNGConcurrencyTests	FAIL	OK	1	1	0	164
org.springframework.test.context.testng.transaction.programmatic.ProgrammaticTxMgmtTestNGTests	FAIL	OK	12	12	0	100
org.springframework.test.context.transaction.DefaultRollbackFalseRollbackAnnotationTransactionalTests	FAIL	OK	1	1	0	48
org.springframework.test.context.transaction.DefaultRollbackTrueRollbackAnnotationTransactionalTests	FAIL	OK	1	1	0	17
org.springframework.test.context.transaction.RollbackOverrideDefaultRollbackFalseTransactionalTests	FAIL	OK	1	1	0	13
org.springframework.test.context.transaction.RollbackOverrideDefaultRollbackTrueTransactionalTests	FAIL	OK	1	1	0	11
org.springframework.test.context.transaction.manager.PrimaryTransactionManagerTests	FAIL	OK	1	1	0	128
org.springframework.test.context.transaction.programmatic.ProgrammaticTxMgmtTests	FAIL	OK	12	12	0	56
org.springframework.transaction.annotation.AnnotationTransactionNamespaceHandlerTests	FAIL	OK	5	5	0	1018
org.springframework.transaction.annotation.EnableTransactionManagementIntegrationTests	FAIL	OK	9	9	0	1268
org.springframework.transaction.interceptor.BeanFactoryTransactionTests	FAIL	OK	9	9	0	644
org.springframework.util.ClassUtilsTests	FAIL	OK	106	106	0	52
org.springframework.util.CollectionUtilsTests	FAIL	OK	32	32	0	8
org.springframework.util.StreamUtilsTests	FAIL	OK	11	11	0	918
org.springframework.web.client.RestClientIntegrationTests	FAIL	OK	230	229	0	2221
org.springframework.web.client.RestTemplateIntegrationTests	FAIL	OK	125	122	0	3399
org.springframework.web.client.support.KotlinRestTemplateHttpServiceProxyTests	FAIL	OK	11	11	0	182
org.springframework.web.context.request.RequestScopeTests	FAIL	OK	7	7	0	185
org.springframework.web.method.HandlerMethodTests	FAIL	OK	9	9	0	30
org.springframework.web.reactive.function.client.WebClientIntegrationTests	FAIL	OK	170	169	0	3102
org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMappingTests	FAIL	OK	45	45	0	1092
org.springframework.web.servlet.mvc.method.annotation.UriTemplateServletAnnotationControllerHandlerMethodTests	FAIL	OK	38	38	0	852
org.springframework.web.servlet.view.groovy.GroovyMarkupConfigurerTests	FAIL	OK	9	9	0	212
