index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
11	core/spring-boot	org.springframework.boot.LazyInitializationBeanFactoryPostProcessorTests	craton	on	0	PASS	1.812	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.LazyInitializationBeanFactoryPostProcessorTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.LazyInitializationBeanFactoryPostProcessorTests.err.log	
12	core/spring-boot	org.springframework.boot.LazyInitializationExcludeFilterTests	craton	on	0	PASS	3.020	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.LazyInitializationExcludeFilterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.LazyInitializationExcludeFilterTests.err.log	
13	core/spring-boot	org.springframework.boot.logging.AbstractLoggingSystemTests	craton	on	0	EMPTY	0.604	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.AbstractLoggingSystemTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.AbstractLoggingSystemTests.err.log	
14	core/spring-boot	org.springframework.boot.logging.CorrelationIdFormatterTests	craton	on	0	PASS	0.806	11	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.CorrelationIdFormatterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.CorrelationIdFormatterTests.err.log	
15	core/spring-boot	org.springframework.boot.logging.DeferredLogFactoryTests	craton	on	0	PASS	2.873	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DeferredLogFactoryTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DeferredLogFactoryTests.err.log	
16	core/spring-boot	org.springframework.boot.json.BasicJsonParserTests	craton	on	0	PASS	33.127	26	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.json.BasicJsonParserTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.json.BasicJsonParserTests.err.log	
17	core/spring-boot	org.springframework.boot.logging.DeferredLogsTests	craton	on	0	PASS	2.239	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DeferredLogsTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DeferredLogsTests.err.log	
18	core/spring-boot	org.springframework.boot.logging.DeferredLogTests	craton	on	0	PASS	3.438	20	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DeferredLogTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DeferredLogTests.err.log	
19	core/spring-boot	org.springframework.boot.logging.DelegatingLoggingSystemFactoryTests	craton	on	0	PASS	2.820	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DelegatingLoggingSystemFactoryTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.DelegatingLoggingSystemFactoryTests.err.log	
20	core/spring-boot	org.springframework.boot.logging.log4j2.AbstractStructuredLoggingTests	craton	on	0	EMPTY	0.603	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.AbstractStructuredLoggingTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s2/all-jit/logs/core_spring-boot.org.springframework.boot.logging.log4j2.AbstractStructuredLoggingTests.err.log	
